item_name,date_time,date_time_string,latitude,longitude,n_field,category1,category2
13099,2020-06-30 06:30:00,20200630063000,11.592685353654652,14.301419795679418,822.2736409189027,CAT1_A,CAT2_C
13100,2020-06-30 07:30:00,20200630073000,2.2879848635536435,16.100827298628936,395.4693472446804,CAT1_D,CAT2_C
13101,2020-06-30 08:30:00,20200630083000,13.523799089347802,13.432544544340054,917.7248282232237,CAT1_A,CAT2_B
13102,2020-06-30 09:30:00,20200630093000,18.30779031007477,14.327731718379003,519.7744652157053,CAT1_C,CAT2_E
13103,2020-06-30 10:30:00,20200630103000,20.907918978963703,15.029670507228209,921.3217893704661,CAT1_B,CAT2_B
13104,2020-06-30 11:30:00,20200630113000,6.468375917494412,14.304203628685402,773.0416868143914,CAT1_D,CAT2_B
13105,2020-06-30 12:30:00,20200630123000,7.956693360178662,14.111652718664258,551.9592162067211,CAT1_B,CAT2_A
13106,2020-06-30 13:30:00,20200630133000,18.509244313117204,14.991980955541338,429.49231609674297,CAT1_D,CAT2_C
13107,2020-06-30 14:30:00,20200630143000,16.598325730540964,14.467470726245093,551.4930222733612,CAT1_C,CAT2_E
13108,2020-06-30 15:30:00,20200630153000,11.386769701758926,13.468210907490215,837.9545074740157,CAT1_B,CAT2_B
13109,2020-06-30 16:30:00,20200630163000,1.4735493476686496,13.573155106511457,177.9647921015586,CAT1_E,CAT2_D
13110,2020-06-30 17:30:00,20200630173000,7.221576425689943,13.576819310732457,243.80597448262324,CAT1_C,CAT2_B
13111,2020-06-30 18:30:00,20200630183000,7.31690014272614,13.965960776090537,872.8759300444635,CAT1_B,CAT2_C
13112,2020-06-30 19:30:00,20200630193000,6.0622122077547,13.671685003250921,857.2666330680147,CAT1_B,CAT2_A
13113,2020-06-30 20:30:00,20200630203000,15.478330322692205,15.7173990218579,485.9288504245754,CAT1_C,CAT2_A
13114,2020-06-30 21:30:00,20200630213000,14.794068413033242,16.60202076124488,522.6092959524276,CAT1_E,CAT2_A
13115,2020-06-30 22:30:00,20200630223000,3.331519076337539,15.435817389654662,303.33526723554616,CAT1_C,CAT2_E
13116,2020-06-30 23:30:00,20200630233000,10.982499091167682,13.31020337111055,421.3921704123725,CAT1_E,CAT2_A
13117,2020-07-01 00:30:00,20200701003000,8.036545525364016,16.729581529158455,192.05607422821942,CAT1_B,CAT2_D
13118,2020-07-01 01:30:00,20200701013000,4.6937292511966735,16.464313057338934,571.7490135987597,CAT1_C,CAT2_B
13119,2020-07-01 02:30:00,20200701023000,12.813072473203924,13.711773736847414,613.3103793549877,CAT1_A,CAT2_A
13120,2020-07-01 03:30:00,20200701033000,18.648075365941253,16.651881111653747,901.2872069650427,CAT1_B,CAT2_E
13121,2020-07-01 04:30:00,20200701043000,19.386836447849255,16.472766281567527,621.7856118733769,CAT1_A,CAT2_A
13122,2020-07-01 05:30:00,20200701053000,1.2500799743484805,15.210728036363141,145.96989217008502,CAT1_C,CAT2_D
13123,2020-07-01 06:30:00,20200701063000,13.544967901450962,14.860530580656034,667.3007437828112,CAT1_B,CAT2_C
13124,2020-07-01 07:30:00,20200701073000,7.134775308848866,13.836434527626803,864.940695218822,CAT1_A,CAT2_D
13125,2020-07-01 08:30:00,20200701083000,9.603230193711873,16.00757872521156,630.5901118069909,CAT1_D,CAT2_C
13126,2020-07-01 09:30:00,20200701093000,3.308008403390592,16.421576433119462,872.5812864631082,CAT1_D,CAT2_C
13127,2020-07-01 10:30:00,20200701103000,2.3390591234881395,13.532024270594688,581.9603100406907,CAT1_D,CAT2_B
13128,2020-07-01 11:30:00,20200701113000,16.19431533826726,14.110524461341512,952.1676163863576,CAT1_E,CAT2_B
13129,2020-07-01 12:30:00,20200701123000,8.084473587238529,16.973457769098253,851.678881402377,CAT1_E,CAT2_C
13130,2020-07-01 13:30:00,20200701133000,17.790590845858837,16.6617834791293,832.0271210900878,CAT1_B,CAT2_B
13131,2020-07-01 14:30:00,20200701143000,14.287423381681009,16.462345012308273,332.7776510682751,CAT1_C,CAT2_C
13132,2020-07-01 15:30:00,20200701153000,1.9691336162659399,16.630425464918986,970.8642708097483,CAT1_A,CAT2_A
13133,2020-07-01 16:30:00,20200701163000,12.276249194995607,14.79057065024406,201.15416483228324,CAT1_A,CAT2_D
13134,2020-07-01 17:30:00,20200701173000,6.145449829637647,14.196960801232855,203.78406846624245,CAT1_A,CAT2_A
13135,2020-07-01 18:30:00,20200701183000,17.596001476982707,14.9641086087782,134.77851195873444,CAT1_E,CAT2_C
13136,2020-07-01 19:30:00,20200701193000,16.284103507048975,14.947073559795948,424.59973100483927,CAT1_C,CAT2_C
13137,2020-07-01 20:30:00,20200701203000,23.626805453095713,16.810004058587495,484.4008090740024,CAT1_C,CAT2_A
13138,2020-07-01 21:30:00,20200701213000,8.349190556694499,14.44998884237623,738.8641643499395,CAT1_C,CAT2_D
13139,2020-07-01 22:30:00,20200701223000,15.894444149859659,14.759961282167552,851.6328786151455,CAT1_E,CAT2_A
13140,2020-07-01 23:30:00,20200701233000,4.524796449972517,16.34680528513509,613.6655695704944,CAT1_B,CAT2_B
13141,2020-07-02 00:30:00,20200702003000,5.679931079542883,16.441161820689786,329.4918338173918,CAT1_D,CAT2_C
13142,2020-07-02 01:30:00,20200702013000,9.113682363889037,15.391238540787766,168.98079102654123,CAT1_E,CAT2_E
13143,2020-07-02 02:30:00,20200702023000,20.31059426023684,16.979855586564323,592.4427446946002,CAT1_C,CAT2_A
13144,2020-07-02 03:30:00,20200702033000,4.684605499328214,15.679392259757732,469.89350679570276,CAT1_E,CAT2_B
13145,2020-07-02 04:30:00,20200702043000,5.9427175418663145,15.87218384054051,889.616574516802,CAT1_B,CAT2_B
13146,2020-07-02 05:30:00,20200702053000,12.923165260243984,15.237975165595198,711.5734191099218,CAT1_C,CAT2_E
13147,2020-07-02 06:30:00,20200702063000,22.865732251860464,15.630748191897851,701.7756716338127,CAT1_A,CAT2_A
13148,2020-07-02 07:30:00,20200702073000,22.639881276325237,13.09335088123029,779.9526990869857,CAT1_C,CAT2_B
13149,2020-07-02 08:30:00,20200702083000,10.876375121707603,15.566608753936329,185.99625076780745,CAT1_E,CAT2_B
13150,2020-07-02 09:30:00,20200702093000,6.851946011092801,16.999216081932712,127.59977047747377,CAT1_A,CAT2_E
13151,2020-07-02 10:30:00,20200702103000,20.98015419485491,15.763785799087668,589.4594179139128,CAT1_A,CAT2_C
13152,2020-07-02 11:30:00,20200702113000,12.554492763440964,15.778714883985412,767.3596999883638,CAT1_C,CAT2_B
13153,2020-07-02 12:30:00,20200702123000,5.863077226006153,15.724307203185887,160.55099949503622,CAT1_E,CAT2_C
13154,2020-07-02 13:30:00,20200702133000,3.91795436577583,16.58338976521422,643.6192205876268,CAT1_D,CAT2_A
13155,2020-07-02 14:30:00,20200702143000,15.069745431129984,16.607508282758133,670.9575042838068,CAT1_C,CAT2_A
13156,2020-07-02 15:30:00,20200702153000,15.110886699222341,15.413319427022415,424.037870938058,CAT1_D,CAT2_B
13157,2020-07-02 16:30:00,20200702163000,8.750544168205609,15.208647180566661,770.5061074005687,CAT1_E,CAT2_B
13158,2020-07-02 17:30:00,20200702173000,9.962629838561345,16.405697528215512,728.6109853396594,CAT1_E,CAT2_D
13159,2020-07-02 18:30:00,20200702183000,8.00667195421747,14.800171995908617,856.5420350337921,CAT1_B,CAT2_D
13160,2020-07-02 19:30:00,20200702193000,19.676119556824172,13.767528725259591,992.1035515886756,CAT1_D,CAT2_C
13161,2020-07-02 20:30:00,20200702203000,21.530992380662198,15.090625117297634,768.478177375197,CAT1_D,CAT2_C
13162,2020-07-02 21:30:00,20200702213000,19.748421205867622,15.928761984065858,419.9611805323743,CAT1_B,CAT2_A
13163,2020-07-02 22:30:00,20200702223000,13.605018490911089,16.772324550825264,176.06964090184064,CAT1_C,CAT2_C
13164,2020-07-02 23:30:00,20200702233000,5.840717409136797,14.305133485013501,446.7825888176475,CAT1_A,CAT2_E
13165,2020-07-03 00:30:00,20200703003000,12.21721275276584,16.21601406424961,248.60421198912738,CAT1_B,CAT2_E
13166,2020-07-03 01:30:00,20200703013000,20.386740790621495,16.05691314365509,567.3696971718718,CAT1_C,CAT2_C
13167,2020-07-03 02:30:00,20200703023000,7.326891767977236,14.616119756695715,278.5174934036896,CAT1_B,CAT2_C
13168,2020-07-03 03:30:00,20200703033000,8.706145329801384,16.55861865635318,113.49613995392983,CAT1_D,CAT2_A
13169,2020-07-03 04:30:00,20200703043000,10.170057889636713,16.44547057815166,715.4794021145848,CAT1_D,CAT2_B
13170,2020-07-03 05:30:00,20200703053000,13.763632901346227,14.854003119974388,442.7890104999441,CAT1_D,CAT2_C
13171,2020-07-03 06:30:00,20200703063000,11.692702935568779,16.35771288718128,779.1049642207258,CAT1_E,CAT2_D
13172,2020-07-03 07:30:00,20200703073000,10.764186240572826,15.916968239400465,947.4671362718502,CAT1_B,CAT2_B
13173,2020-07-03 08:30:00,20200703083000,2.836273360138642,15.896974524922548,182.3417816746313,CAT1_A,CAT2_B
13174,2020-07-03 09:30:00,20200703093000,5.697461183103783,15.077280563574984,267.0493142624506,CAT1_C,CAT2_E
13175,2020-07-03 10:30:00,20200703103000,20.790985852400873,14.488983455360852,163.61297959520493,CAT1_E,CAT2_D
13176,2020-07-03 11:30:00,20200703113000,9.158858060269958,16.038582194939778,228.65999219752348,CAT1_D,CAT2_A
13177,2020-07-03 12:30:00,20200703123000,20.842626481172168,13.146979174044237,338.3328107955484,CAT1_B,CAT2_D
13178,2020-07-03 13:30:00,20200703133000,13.046928638217826,15.382477084391994,937.5019245339784,CAT1_C,CAT2_C
13179,2020-07-03 14:30:00,20200703143000,19.488242537984778,15.43815992282916,576.3753452199071,CAT1_B,CAT2_B
13180,2020-07-03 15:30:00,20200703153000,23.185884221765615,14.074691353901557,678.8334089426744,CAT1_E,CAT2_E
13181,2020-07-03 16:30:00,20200703163000,20.000239002947996,15.068348404876781,810.4650305345127,CAT1_D,CAT2_A
13182,2020-07-03 17:30:00,20200703173000,0.750584514987521,15.333779038339266,658.6823033399824,CAT1_C,CAT2_B
13183,2020-07-03 18:30:00,20200703183000,23.84948227862324,15.755564960386979,211.27695239403562,CAT1_A,CAT2_D
13184,2020-07-03 19:30:00,20200703193000,15.519618153520597,15.27525151597384,968.939639155514,CAT1_E,CAT2_A
13185,2020-07-03 20:30:00,20200703203000,2.3864443004449267,16.375496783018253,312.87312237571086,CAT1_A,CAT2_B
13186,2020-07-03 21:30:00,20200703213000,23.247515620629855,13.859892961079314,373.4669151890327,CAT1_E,CAT2_E
13187,2020-07-03 22:30:00,20200703223000,17.620653938936776,14.902010687784424,649.7134750001173,CAT1_C,CAT2_C
13188,2020-07-03 23:30:00,20200703233000,4.678822113438365,13.750770126893414,365.23558732818077,CAT1_D,CAT2_C
13189,2020-07-04 00:30:00,20200704003000,19.629923757670582,14.903250498025852,425.1564498273707,CAT1_B,CAT2_A
13190,2020-07-04 01:30:00,20200704013000,10.658962128421773,16.39847510751789,223.85359418806058,CAT1_D,CAT2_B
13191,2020-07-04 02:30:00,20200704023000,15.786275783641615,14.156107124096359,909.9763543238944,CAT1_B,CAT2_B
13192,2020-07-04 03:30:00,20200704033000,21.473830635960162,15.69598738547414,772.1138702428805,CAT1_E,CAT2_D
13193,2020-07-04 04:30:00,20200704043000,12.108209859121786,13.715650298810523,406.58989650216455,CAT1_D,CAT2_A
13194,2020-07-04 05:30:00,20200704053000,12.938462124921795,13.984746762752497,822.236177356937,CAT1_E,CAT2_D
13195,2020-07-04 06:30:00,20200704063000,0.17914630330765036,13.50879677108162,179.85541980659804,CAT1_C,CAT2_C
13196,2020-07-04 07:30:00,20200704073000,5.246942136751121,15.963702587726722,886.265648227831,CAT1_B,CAT2_A
13197,2020-07-04 08:30:00,20200704083000,11.348612708259456,13.091849134250616,449.3182991818133,CAT1_B,CAT2_D
13198,2020-07-04 09:30:00,20200704093000,2.74652705023309,13.009618207310547,146.28426811627594,CAT1_A,CAT2_D
13199,2020-07-04 10:30:00,20200704103000,10.041558611953459,14.469496444259892,354.99710493313904,CAT1_C,CAT2_A
13200,2020-07-04 11:30:00,20200704113000,2.99154537138413,14.065599511927857,970.3326312376003,CAT1_B,CAT2_C
13201,2020-07-04 12:30:00,20200704123000,10.068776341799708,16.05621047841379,624.7492759251422,CAT1_D,CAT2_A
13202,2020-07-04 13:30:00,20200704133000,1.1366782015303567,15.420953359591433,922.1044082303696,CAT1_B,CAT2_E
13203,2020-07-04 14:30:00,20200704143000,4.1650142923072,15.264856261797242,502.9942555479244,CAT1_A,CAT2_B
13204,2020-07-04 15:30:00,20200704153000,20.394642281506496,14.23639926719543,200.409552363585,CAT1_B,CAT2_A
13205,2020-07-04 16:30:00,20200704163000,9.390853964713026,13.095480101103275,604.156778510378,CAT1_C,CAT2_B
13206,2020-07-04 17:30:00,20200704173000,9.284672289217724,15.80309837670987,744.6500902776216,CAT1_C,CAT2_A
13207,2020-07-04 18:30:00,20200704183000,5.341026027180325,15.087626604457697,630.3121284231569,CAT1_C,CAT2_D
13208,2020-07-04 19:30:00,20200704193000,2.7283058028985483,14.136032767945743,602.7784162695422,CAT1_E,CAT2_A
13209,2020-07-04 20:30:00,20200704203000,11.925135048145446,14.803231062364665,358.53408039012254,CAT1_E,CAT2_A
13210,2020-07-04 21:30:00,20200704213000,19.94639798479833,15.99394582483577,311.2399302923883,CAT1_C,CAT2_A
13211,2020-07-04 22:30:00,20200704223000,12.856526250665834,13.767534434655536,603.3549648581875,CAT1_E,CAT2_A
13212,2020-07-04 23:30:00,20200704233000,2.2126147390452724,13.890492483866575,461.95664343544587,CAT1_C,CAT2_A
13213,2020-07-05 00:30:00,20200705003000,22.174308825732133,13.054562791008001,905.6515860467947,CAT1_D,CAT2_B
13214,2020-07-05 01:30:00,20200705013000,18.92088882200644,14.233310014520365,589.2841435243114,CAT1_D,CAT2_D
13215,2020-07-05 02:30:00,20200705023000,8.023773826779042,15.761842551403102,347.67631061715645,CAT1_A,CAT2_E
13216,2020-07-05 03:30:00,20200705033000,6.471556388766857,16.192757446041878,232.34510077830123,CAT1_D,CAT2_A
13217,2020-07-05 04:30:00,20200705043000,20.300438988792397,13.97900207763609,905.7157953548793,CAT1_C,CAT2_D
13218,2020-07-05 05:30:00,20200705053000,7.190276232865514,14.016950688884712,730.9207268240435,CAT1_D,CAT2_B
13219,2020-07-05 06:30:00,20200705063000,8.228456166657612,16.364357502256745,389.4070744586814,CAT1_D,CAT2_E
13220,2020-07-05 07:30:00,20200705073000,19.851950626157937,13.715261714745699,537.3072186813947,CAT1_A,CAT2_D
13221,2020-07-05 08:30:00,20200705083000,5.6701713279295625,14.018389375622185,376.35566958397936,CAT1_D,CAT2_B
13222,2020-07-05 09:30:00,20200705093000,7.300057502495289,16.96482941369228,692.9115724361656,CAT1_E,CAT2_E
13223,2020-07-05 10:30:00,20200705103000,2.065551016391419,16.733515215983864,625.2377177343734,CAT1_E,CAT2_B
13224,2020-07-05 11:30:00,20200705113000,15.156396472533505,15.8704634349738,127.49893879295607,CAT1_D,CAT2_E
13225,2020-07-05 12:30:00,20200705123000,15.890483356685564,14.247054230700064,279.3545790665058,CAT1_C,CAT2_B
13226,2020-07-05 13:30:00,20200705133000,13.552517065141156,15.101661303876977,391.3143315316517,CAT1_A,CAT2_A
13227,2020-07-05 14:30:00,20200705143000,15.528117818425908,13.024073776147246,692.0084964426931,CAT1_C,CAT2_D
13228,2020-07-05 15:30:00,20200705153000,7.905560954837332,16.266770783738416,122.88966325897941,CAT1_E,CAT2_C
13229,2020-07-05 16:30:00,20200705163000,9.335213032075814,15.972119758724563,700.8236845492528,CAT1_C,CAT2_C
13230,2020-07-05 17:30:00,20200705173000,16.64472848023219,15.860205195690781,187.09775957478143,CAT1_E,CAT2_C
13231,2020-07-05 18:30:00,20200705183000,20.790521822602432,15.171565769768652,910.4771585174049,CAT1_E,CAT2_E
13232,2020-07-05 19:30:00,20200705193000,23.191562982232977,13.343541793836156,149.54879433845468,CAT1_A,CAT2_A
13233,2020-07-05 20:30:00,20200705203000,17.34296030343146,15.993218437190158,837.1814031165909,CAT1_B,CAT2_E
13234,2020-07-05 21:30:00,20200705213000,12.797962534588901,14.678213243452582,677.1860160890232,CAT1_C,CAT2_E
13235,2020-07-05 22:30:00,20200705223000,1.3730798233786183,13.913279646687991,680.4552234665197,CAT1_C,CAT2_C
13236,2020-07-05 23:30:00,20200705233000,18.1285935801218,16.164627973969377,954.3273929695281,CAT1_B,CAT2_A
13237,2020-07-06 00:30:00,20200706003000,7.832470785061067,13.145287197875357,125.08479798022375,CAT1_C,CAT2_B
13238,2020-07-06 01:30:00,20200706013000,21.97080582143257,14.149184925425706,844.0922412110707,CAT1_D,CAT2_A
13239,2020-07-06 02:30:00,20200706023000,13.175784570093779,15.594811972811613,684.2215311359489,CAT1_A,CAT2_E
13240,2020-07-06 03:30:00,20200706033000,12.185787723594949,15.666082237823044,603.6892593310035,CAT1_A,CAT2_C
13241,2020-07-06 04:30:00,20200706043000,15.512940377793413,14.138606301728634,604.4805252642191,CAT1_A,CAT2_A
13242,2020-07-06 05:30:00,20200706053000,17.654970972350768,13.023518879862582,778.4328082029036,CAT1_A,CAT2_C
13243,2020-07-06 06:30:00,20200706063000,4.589011701886899,15.384302506340974,408.46869863106946,CAT1_E,CAT2_A
13244,2020-07-06 07:30:00,20200706073000,22.137011706087982,16.51377692451493,511.3703339005625,CAT1_B,CAT2_B
13245,2020-07-06 08:30:00,20200706083000,11.079891582074577,16.727205613721075,829.9822719008879,CAT1_A,CAT2_B
13246,2020-07-06 09:30:00,20200706093000,20.237010692153493,14.026154494867558,112.52493530682361,CAT1_E,CAT2_B
13247,2020-07-06 10:30:00,20200706103000,19.69537421172238,13.489649770790775,275.83931557263554,CAT1_A,CAT2_C
13248,2020-07-06 11:30:00,20200706113000,4.97196849217231,14.476286027464598,238.8210429705674,CAT1_B,CAT2_E
13249,2020-07-06 12:30:00,20200706123000,2.6911868890807824,13.122016808493498,157.42554044188185,CAT1_E,CAT2_B
13250,2020-07-06 13:30:00,20200706133000,23.34754185859243,16.834897368075627,414.9063954158999,CAT1_D,CAT2_B
13251,2020-07-06 14:30:00,20200706143000,13.871890693659841,16.33551847434463,598.7392854078283,CAT1_B,CAT2_B
13252,2020-07-06 15:30:00,20200706153000,9.826706312122967,14.695059279286324,172.90209181656002,CAT1_B,CAT2_B
13253,2020-07-06 16:30:00,20200706163000,4.389930667872155,14.92452366155895,202.6512181480819,CAT1_E,CAT2_A
13254,2020-07-06 17:30:00,20200706173000,5.2459012627994195,15.026876389912305,216.8648628387062,CAT1_B,CAT2_C
13255,2020-07-06 18:30:00,20200706183000,22.113172159106803,15.977260294337649,912.0019335868648,CAT1_B,CAT2_C
13256,2020-07-06 19:30:00,20200706193000,15.390985462046583,13.009877556366392,592.696930981168,CAT1_B,CAT2_B
13257,2020-07-06 20:30:00,20200706203000,1.8465784025706835,15.217266049955773,100.77612001346915,CAT1_A,CAT2_C
13258,2020-07-06 21:30:00,20200706213000,20.889448595540934,15.94620445034534,847.5542388753456,CAT1_A,CAT2_C
13259,2020-07-06 22:30:00,20200706223000,8.995066290033272,15.218567956350954,643.9237037114598,CAT1_A,CAT2_B
13260,2020-07-06 23:30:00,20200706233000,19.03467148878081,13.044409271334825,733.3950530018194,CAT1_E,CAT2_A
13261,2020-07-07 00:30:00,20200707003000,2.1181649401736644,13.866545529844288,261.20598074338045,CAT1_B,CAT2_B
13262,2020-07-07 01:30:00,20200707013000,20.31732343772018,13.266286333788495,572.1400992464689,CAT1_E,CAT2_C
13263,2020-07-07 02:30:00,20200707023000,12.863037548872718,14.51714615642896,844.5837995801887,CAT1_E,CAT2_E
13264,2020-07-07 03:30:00,20200707033000,13.538449607137705,14.90296396625605,981.3267918184707,CAT1_C,CAT2_A
13265,2020-07-07 04:30:00,20200707043000,2.127926069026313,16.899190333837154,854.6245715406608,CAT1_E,CAT2_B
13266,2020-07-07 05:30:00,20200707053000,4.27769633150152,15.065992755292013,461.46125940192053,CAT1_D,CAT2_D
13267,2020-07-07 06:30:00,20200707063000,4.44025462399526,14.024993362883553,590.2541474879583,CAT1_B,CAT2_A
13268,2020-07-07 07:30:00,20200707073000,16.9691034154573,15.777750718561071,125.49036962111514,CAT1_C,CAT2_E
13269,2020-07-07 08:30:00,20200707083000,18.898915405431325,14.822500191646498,494.3004764556612,CAT1_A,CAT2_D
13270,2020-07-07 09:30:00,20200707093000,15.474650319227422,14.375550257792995,694.4762731435583,CAT1_B,CAT2_E
13271,2020-07-07 10:30:00,20200707103000,4.64865686910444,15.032511587820922,687.016035720493,CAT1_D,CAT2_B
13272,2020-07-07 11:30:00,20200707113000,12.861951162837393,16.31992131700531,541.9393362226041,CAT1_D,CAT2_B
13273,2020-07-07 12:30:00,20200707123000,2.2876548676975705,15.644472580320267,381.1076027524326,CAT1_E,CAT2_C
13274,2020-07-07 13:30:00,20200707133000,15.695259498385358,13.709847700840337,427.34967217418904,CAT1_E,CAT2_D
13275,2020-07-07 14:30:00,20200707143000,3.626588381522083,13.113043880524193,639.1885603994267,CAT1_B,CAT2_B
13276,2020-07-07 15:30:00,20200707153000,22.571085168044018,15.067697743655355,907.9314971610469,CAT1_D,CAT2_B
13277,2020-07-07 16:30:00,20200707163000,3.909074025890292,14.398666441342408,538.6722063681435,CAT1_E,CAT2_C
13278,2020-07-07 17:30:00,20200707173000,13.595574407318157,14.567924918032439,728.0248017607145,CAT1_A,CAT2_C
13279,2020-07-07 18:30:00,20200707183000,12.168173889683407,13.081340345079349,790.8362788673114,CAT1_E,CAT2_C
13280,2020-07-07 19:30:00,20200707193000,17.59878851107313,14.236239170622259,783.8856608521199,CAT1_E,CAT2_D
13281,2020-07-07 20:30:00,20200707203000,20.791066006663787,13.936504257584867,819.0077007694139,CAT1_A,CAT2_A
13282,2020-07-07 21:30:00,20200707213000,15.804455808317655,15.316071269195259,795.9109353738139,CAT1_B,CAT2_E
13283,2020-07-07 22:30:00,20200707223000,13.843348536114082,15.233333484562325,548.5570002052293,CAT1_E,CAT2_A
13284,2020-07-07 23:30:00,20200707233000,18.009266380580616,16.230016733503646,249.86827043266877,CAT1_A,CAT2_B
13285,2020-07-08 00:30:00,20200708003000,6.68890207214902,13.920788106193864,926.5347834947416,CAT1_A,CAT2_E
13286,2020-07-08 01:30:00,20200708013000,12.39012887973486,13.720612001883337,561.6955290646922,CAT1_E,CAT2_A
13287,2020-07-08 02:30:00,20200708023000,11.340908126933247,16.746873274119118,298.8485531057595,CAT1_A,CAT2_D
13288,2020-07-08 03:30:00,20200708033000,1.6964224091020297,13.496576996143201,929.0009886533923,CAT1_A,CAT2_D
13289,2020-07-08 04:30:00,20200708043000,21.25587070704658,16.514185776094116,837.7348018347046,CAT1_C,CAT2_E
13290,2020-07-08 05:30:00,20200708053000,8.437794474223422,16.29251766588674,455.692491246439,CAT1_C,CAT2_C
13291,2020-07-08 06:30:00,20200708063000,23.64832026439143,16.091709012361164,416.866065233858,CAT1_D,CAT2_E
13292,2020-07-08 07:30:00,20200708073000,23.01798988612721,14.448077018410347,776.8487847867194,CAT1_A,CAT2_E
13293,2020-07-08 08:30:00,20200708083000,11.241609467067189,13.968634519128642,509.2311142279484,CAT1_C,CAT2_A
13294,2020-07-08 09:30:00,20200708093000,16.334442123355856,16.5458973404518,348.3484565701005,CAT1_E,CAT2_E
13295,2020-07-08 10:30:00,20200708103000,16.55815304796038,14.727074257790022,553.041328516382,CAT1_A,CAT2_D
13296,2020-07-08 11:30:00,20200708113000,11.641173818951149,14.346743336079985,524.8856089668699,CAT1_B,CAT2_D
13297,2020-07-08 12:30:00,20200708123000,10.229348526981049,16.72263292929111,979.7972039333124,CAT1_B,CAT2_B
13298,2020-07-08 13:30:00,20200708133000,21.165467706427513,15.533096140560989,654.334261018827,CAT1_C,CAT2_A
13299,2020-07-08 14:30:00,20200708143000,7.041656755145183,15.296039986590408,159.44729351606023,CAT1_A,CAT2_D
13300,2020-07-08 15:30:00,20200708153000,16.053842322945556,13.719755949637088,428.77028927372623,CAT1_A,CAT2_E
13301,2020-07-08 16:30:00,20200708163000,0.6732143591422224,13.150279163905658,725.5922609619871,CAT1_A,CAT2_A
13302,2020-07-08 17:30:00,20200708173000,15.302043686839031,13.081870770453595,491.69549903822195,CAT1_D,CAT2_A
13303,2020-07-08 18:30:00,20200708183000,10.72609654137753,14.02485412426548,643.8770344274892,CAT1_B,CAT2_B
13304,2020-07-08 19:30:00,20200708193000,23.808218217858332,13.271542053452443,157.43928484287,CAT1_B,CAT2_E
13305,2020-07-08 20:30:00,20200708203000,0.3802327730528523,16.374439044268403,787.9497175663611,CAT1_C,CAT2_D
13306,2020-07-08 21:30:00,20200708213000,9.157914793901714,16.938322634731062,261.53520319373763,CAT1_C,CAT2_C
13307,2020-07-08 22:30:00,20200708223000,21.912914935316284,13.654423861085462,366.2419153114631,CAT1_E,CAT2_E
13308,2020-07-08 23:30:00,20200708233000,22.624976105296703,13.057267068061046,657.5801452803588,CAT1_D,CAT2_D
13309,2020-07-09 00:30:00,20200709003000,23.838372396048673,13.684539455029658,430.63411565482113,CAT1_E,CAT2_B
13310,2020-07-09 01:30:00,20200709013000,20.366957711795095,13.923540539033192,203.40625146080475,CAT1_E,CAT2_C
13311,2020-07-09 02:30:00,20200709023000,14.019303730783104,15.070950254361756,509.95921156070983,CAT1_B,CAT2_B
13312,2020-07-09 03:30:00,20200709033000,7.909796288243582,14.361234951611028,360.1058533266498,CAT1_B,CAT2_D
13313,2020-07-09 04:30:00,20200709043000,1.5917201370827065,16.746896166962685,963.87176042242,CAT1_C,CAT2_C
13314,2020-07-09 05:30:00,20200709053000,17.448709487527967,13.438578316388057,463.4770924728999,CAT1_A,CAT2_D
13315,2020-07-09 06:30:00,20200709063000,9.360725061141354,16.53339216967272,999.6811699097753,CAT1_D,CAT2_C
13316,2020-07-09 07:30:00,20200709073000,14.350733418046733,15.85607515997233,739.556919614145,CAT1_E,CAT2_C
13317,2020-07-09 08:30:00,20200709083000,9.870786851922446,13.253697670798395,986.9255235115182,CAT1_D,CAT2_E
13318,2020-07-09 09:30:00,20200709093000,8.488191891191647,14.258251978662805,911.9209564121873,CAT1_B,CAT2_D
13319,2020-07-09 10:30:00,20200709103000,8.491697489283208,15.049044520732162,489.9092463175169,CAT1_A,CAT2_A
13320,2020-07-09 11:30:00,20200709113000,22.848385693095175,13.248130264319446,277.3595509962165,CAT1_D,CAT2_C
13321,2020-07-09 12:30:00,20200709123000,9.44090235971149,16.185844459254053,118.61227414646555,CAT1_B,CAT2_A
13322,2020-07-09 13:30:00,20200709133000,8.746028454861001,15.176149984423422,773.5377784170438,CAT1_E,CAT2_E
13323,2020-07-09 14:30:00,20200709143000,3.522626725314577,15.015585261592449,295.82434194847485,CAT1_D,CAT2_C
13324,2020-07-09 15:30:00,20200709153000,10.267048059223349,14.60058921170187,736.9875755034855,CAT1_E,CAT2_C
13325,2020-07-09 16:30:00,20200709163000,11.950057974383768,14.57491329628421,794.4648770546135,CAT1_B,CAT2_D
13326,2020-07-09 17:30:00,20200709173000,1.7471372760884734,15.978975762185765,522.0495559137037,CAT1_A,CAT2_B
13327,2020-07-09 18:30:00,20200709183000,8.995553974988198,14.259972824859144,353.6322103290164,CAT1_E,CAT2_A
13328,2020-07-09 19:30:00,20200709193000,12.51344045162678,13.7267298797892,171.69844855082027,CAT1_B,CAT2_D
13329,2020-07-09 20:30:00,20200709203000,7.557442408255937,14.100419433001434,428.2932949906664,CAT1_C,CAT2_C
13330,2020-07-09 21:30:00,20200709213000,13.652291067851422,16.293282008771747,683.6685874579497,CAT1_A,CAT2_C
